ride_id,driver_id,customer_id,start_time,end_time,distance_km,fare_usd,payment_id
RIDE_377,DRIVER_16,CUSTOMER_128,2025-01-11 17:23:12.194995,2025-01-11 17:47:12.194995,5.36,8.3,PAYMENT_377
RIDE_378,DRIVER_38,CUSTOMER_150,2025-01-19 02:23:12.195000,2025-01-19 03:31:12.195000,6.41,10.39,PAYMENT_378
RIDE_379,DRIVER_39,CUSTOMER_37,2025-01-22 21:23:12.195005,2025-01-22 22:51:12.195005,29.13,76.49,PAYMENT_379
RIDE_380,DRIVER_3,CUSTOMER_60,2025-01-04 22:23:12.195009,2025-01-04 23:50:12.195009,25.21,43.34,PAYMENT_380
RIDE_381,DRIVER_40,CUSTOMER_119,2025-01-12 20:23:12.195014,2025-01-12 20:40:12.195014,47.52,90.28,PAYMENT_381
RIDE_382,DRIVER_6,CUSTOMER_164,2025-01-13 05:23:12.195019,2025-01-13 06:12:12.195019,39.2,81.87,PAYMENT_382
RIDE_383,DRIVER_27,CUSTOMER_66,2025-01-24 00:23:12.195024,2025-01-24 01:58:12.195024,4.68,10.83,PAYMENT_383
RIDE_384,DRIVER_43,CUSTOMER_118,2025-01-07 02:23:12.195029,2025-01-07 04:07:12.195029,36.46,64.62,PAYMENT_384
RIDE_385,DRIVER_38,CUSTOMER_66,2025-01-14 13:23:12.195034,2025-01-14 14:57:12.195034,45.33,128.9,PAYMENT_385
RIDE_386,DRIVER_37,CUSTOMER_171,2025-01-09 19:23:12.195039,2025-01-09 21:07:12.195039,32.57,61.07,PAYMENT_386
RIDE_387,DRIVER_34,CUSTOMER_3,2025-01-14 05:23:12.195044,2025-01-14 05:55:12.195044,23.38,48.45,PAYMENT_387
RIDE_388,DRIVER_21,CUSTOMER_120,2025-01-27 04:23:12.195048,2025-01-27 04:48:12.195048,48.89,74.26,PAYMENT_388
RIDE_389,DRIVER_17,CUSTOMER_74,2025-01-11 21:23:12.195053,2025-01-11 21:34:12.195053,13.94,41.29,PAYMENT_389
RIDE_390,DRIVER_14,CUSTOMER_174,2025-01-13 08:23:12.195058,2025-01-13 10:03:12.195058,3.45,8.87,PAYMENT_390
RIDE_391,DRIVER_43,CUSTOMER_140,2025-01-27 23:23:12.195063,2025-01-27 23:50:12.195063,40.85,84.85,PAYMENT_391
RIDE_392,DRIVER_46,CUSTOMER_41,2025-01-25 19:23:12.195069,2025-01-25 21:02:12.195069,43.83,129.84,PAYMENT_392
RIDE_393,DRIVER_21,CUSTOMER_19,2025-01-13 22:23:12.195074,2025-01-13 22:34:12.195074,42.76,79.99,PAYMENT_393
RIDE_394,DRIVER_16,CUSTOMER_114,2025-01-29 14:23:12.195079,2025-01-29 14:53:12.195079,18.65,55.8,PAYMENT_394
RIDE_395,DRIVER_17,CUSTOMER_89,2025-02-01 06:23:12.195083,2025-02-01 07:36:12.195083,34.16,61.45,PAYMENT_395
RIDE_396,DRIVER_26,CUSTOMER_151,2025-01-22 07:23:12.195088,2025-01-22 08:17:12.195088,21.87,56.93,PAYMENT_396
RIDE_397,DRIVER_9,CUSTOMER_77,2025-01-28 07:23:12.195093,2025-01-28 08:39:12.195093,6.68,10.96,PAYMENT_397
RIDE_398,DRIVER_43,CUSTOMER_164,2025-01-10 14:23:12.195098,2025-01-10 15:39:12.195098,42.71,106.73,PAYMENT_398
RIDE_399,DRIVER_42,CUSTOMER_109,2025-01-19 04:23:12.195103,2025-01-19 06:13:12.195103,44.62,80.88,PAYMENT_399
RIDE_400,DRIVER_20,CUSTOMER_177,2025-01-08 01:23:12.195108,2025-01-08 03:18:12.195108,1.47,3.06,PAYMENT_400
RIDE_401,DRIVER_30,CUSTOMER_65,2025-01-03 05:23:12.195112,2025-01-03 07:05:12.195112,7.78,22.89,PAYMENT_401
RIDE_402,DRIVER_21,CUSTOMER_117,2025-01-04 21:23:12.195118,2025-01-04 22:06:12.195118,32.71,95.0,PAYMENT_402
RIDE_403,DRIVER_49,CUSTOMER_78,2025-01-09 19:23:12.195123,2025-01-09 19:54:12.195123,17.1,29.72,PAYMENT_403
RIDE_404,DRIVER_5,CUSTOMER_51,2025-01-10 16:23:12.195128,2025-01-10 17:20:12.195128,44.83,116.22,PAYMENT_404
RIDE_405,DRIVER_1,CUSTOMER_99,2025-01-16 14:23:12.195133,2025-01-16 14:49:12.195133,47.8,125.1,PAYMENT_405
RIDE_406,DRIVER_30,CUSTOMER_124,2025-01-15 10:23:12.195138,2025-01-15 12:08:12.195138,14.15,32.89,PAYMENT_406
RIDE_407,DRIVER_40,CUSTOMER_28,2025-01-11 05:23:12.195143,2025-01-11 07:12:12.195143,36.92,62.14,PAYMENT_407
RIDE_408,DRIVER_37,CUSTOMER_61,2025-01-16 08:23:12.195148,2025-01-16 09:07:12.195148,19.26,42.79,PAYMENT_408
RIDE_409,DRIVER_7,CUSTOMER_98,2025-01-22 15:23:12.195152,2025-01-22 17:06:12.195152,17.79,34.66,PAYMENT_409
RIDE_410,DRIVER_5,CUSTOMER_147,2025-01-18 03:23:12.195157,2025-01-18 03:48:12.195157,6.58,13.43,PAYMENT_410
RIDE_411,DRIVER_35,CUSTOMER_92,2025-01-22 03:23:12.195162,2025-01-22 05:11:12.195162,20.61,32.53,PAYMENT_411
RIDE_412,DRIVER_14,CUSTOMER_148,2025-01-20 23:23:12.195167,2025-01-20 23:36:12.195167,23.37,58.43,PAYMENT_412
RIDE_413,DRIVER_33,CUSTOMER_76,2025-01-07 21:23:12.195172,2025-01-07 22:15:12.195172,41.95,124.17,PAYMENT_413
RIDE_414,DRIVER_17,CUSTOMER_180,2025-01-11 00:23:12.195177,2025-01-11 02:16:12.195177,34.81,64.54,PAYMENT_414
RIDE_415,DRIVER_9,CUSTOMER_76,2025-01-06 22:23:12.195181,2025-01-06 23:27:12.195181,24.43,52.55,PAYMENT_415
RIDE_416,DRIVER_23,CUSTOMER_6,2025-01-24 01:23:12.195186,2025-01-24 02:07:12.195186,21.67,32.99,PAYMENT_416
RIDE_417,DRIVER_5,CUSTOMER_169,2025-01-17 14:23:12.195191,2025-01-17 15:40:12.195191,44.42,119.56,PAYMENT_417
RIDE_418,DRIVER_16,CUSTOMER_102,2025-01-25 12:23:12.195196,2025-01-25 12:41:12.195196,9.17,21.8,PAYMENT_418
RIDE_419,DRIVER_24,CUSTOMER_71,2025-01-15 11:23:12.195201,2025-01-15 12:06:12.195201,7.49,15.68,PAYMENT_419
RIDE_420,DRIVER_19,CUSTOMER_3,2025-01-25 11:23:12.195206,2025-01-25 13:04:12.195206,36.59,68.23,PAYMENT_420
RIDE_421,DRIVER_11,CUSTOMER_145,2025-01-08 11:23:12.195211,2025-01-08 12:46:12.195211,49.1,145.0,PAYMENT_421
RIDE_422,DRIVER_29,CUSTOMER_176,2025-01-10 14:23:12.195216,2025-01-10 15:53:12.195216,42.37,100.49,PAYMENT_422
RIDE_423,DRIVER_35,CUSTOMER_200,2025-01-09 22:23:12.195220,2025-01-09 22:42:12.195220,6.08,15.42,PAYMENT_423
RIDE_424,DRIVER_46,CUSTOMER_191,2025-01-17 10:23:12.195225,2025-01-17 11:36:12.195225,45.65,115.61,PAYMENT_424
RIDE_425,DRIVER_20,CUSTOMER_13,2025-01-17 09:23:12.195230,2025-01-17 10:31:12.195230,24.65,42.71,PAYMENT_425
RIDE_426,DRIVER_40,CUSTOMER_156,2025-01-14 21:23:12.195235,2025-01-14 22:38:12.195235,28.88,76.71,PAYMENT_426
RIDE_427,DRIVER_42,CUSTOMER_191,2025-01-24 11:23:12.195240,2025-01-24 12:19:12.195240,22.47,42.09,PAYMENT_427
RIDE_428,DRIVER_34,CUSTOMER_128,2025-01-29 02:23:12.195245,2025-01-29 02:40:12.195245,30.95,69.63,PAYMENT_428
RIDE_429,DRIVER_1,CUSTOMER_74,2025-01-11 03:23:12.195249,2025-01-11 04:36:12.195249,39.18,99.08,PAYMENT_429
RIDE_430,DRIVER_43,CUSTOMER_199,2025-01-20 08:23:12.195254,2025-01-20 10:22:12.195254,30.96,62.16,PAYMENT_430
RIDE_431,DRIVER_36,CUSTOMER_59,2025-01-06 09:23:12.195259,2025-01-06 10:45:12.195259,43.27,127.84,PAYMENT_431
RIDE_432,DRIVER_20,CUSTOMER_156,2025-01-08 16:23:12.195264,2025-01-08 16:54:12.195264,44.12,116.45,PAYMENT_432
RIDE_433,DRIVER_43,CUSTOMER_91,2025-01-23 19:23:12.195269,2025-01-23 20:20:12.195269,36.64,58.26,PAYMENT_433
RIDE_434,DRIVER_7,CUSTOMER_57,2025-01-22 22:23:12.195274,2025-01-22 22:53:12.195274,44.7,90.89,PAYMENT_434
RIDE_435,DRIVER_9,CUSTOMER_163,2025-01-30 09:23:12.195279,2025-01-30 10:05:12.195279,24.67,42.7,PAYMENT_435
RIDE_436,DRIVER_17,CUSTOMER_49,2025-01-03 06:23:12.195284,2025-01-03 08:11:12.195284,24.92,57.43,PAYMENT_436
RIDE_437,DRIVER_8,CUSTOMER_159,2025-01-12 12:23:12.195289,2025-01-12 12:46:12.195289,44.49,73.9,PAYMENT_437
RIDE_438,DRIVER_7,CUSTOMER_65,2025-01-09 05:23:12.195293,2025-01-09 06:46:12.195293,22.59,50.42,PAYMENT_438
RIDE_439,DRIVER_48,CUSTOMER_174,2025-01-26 14:23:12.195298,2025-01-26 15:59:12.195298,4.1,8.1,PAYMENT_439
RIDE_440,DRIVER_36,CUSTOMER_194,2025-01-06 03:23:12.195303,2025-01-06 05:05:12.195303,33.09,77.35,PAYMENT_440
RIDE_441,DRIVER_10,CUSTOMER_185,2025-01-24 03:23:12.195312,2025-01-24 03:47:12.195312,1.61,3.97,PAYMENT_441
RIDE_442,DRIVER_18,CUSTOMER_197,2025-01-10 12:23:12.195317,2025-01-10 13:02:12.195317,43.55,88.01,PAYMENT_442
RIDE_443,DRIVER_19,CUSTOMER_169,2025-01-28 17:23:12.195322,2025-01-28 19:07:12.195322,26.72,75.82,PAYMENT_443
RIDE_444,DRIVER_39,CUSTOMER_175,2025-01-12 21:23:12.195326,2025-01-12 22:38:12.195326,37.44,97.34,PAYMENT_444
RIDE_445,DRIVER_14,CUSTOMER_36,2025-01-14 13:23:12.195331,2025-01-14 13:33:12.195331,36.46,55.86,PAYMENT_445
RIDE_446,DRIVER_46,CUSTOMER_161,2025-01-25 19:23:12.195336,2025-01-25 19:38:12.195336,11.98,24.76,PAYMENT_446
RIDE_447,DRIVER_22,CUSTOMER_25,2025-01-11 04:23:12.195341,2025-01-11 06:22:12.195341,47.83,123.72,PAYMENT_447
RIDE_448,DRIVER_14,CUSTOMER_161,2025-01-25 00:23:12.195346,2025-01-25 02:23:12.195346,43.78,82.13,PAYMENT_448
RIDE_449,DRIVER_44,CUSTOMER_166,2025-01-25 19:23:12.195351,2025-01-25 19:34:12.195351,26.44,41.23,PAYMENT_449
RIDE_450,DRIVER_41,CUSTOMER_11,2025-01-29 07:23:12.195355,2025-01-29 08:04:12.195355,34.72,88.88,PAYMENT_450
RIDE_451,DRIVER_17,CUSTOMER_80,2025-01-21 22:23:12.195360,2025-01-21 22:38:12.195360,31.29,73.17,PAYMENT_451
RIDE_452,DRIVER_33,CUSTOMER_113,2025-01-17 17:23:12.195365,2025-01-17 18:33:12.195365,22.21,51.4,PAYMENT_452
RIDE_453,DRIVER_32,CUSTOMER_9,2025-01-11 16:23:12.195370,2025-01-11 17:19:12.195370,36.61,81.83,PAYMENT_453
RIDE_454,DRIVER_17,CUSTOMER_149,2025-02-01 03:23:12.195375,2025-02-01 04:22:12.195375,24.61,57.83,PAYMENT_454
RIDE_455,DRIVER_4,CUSTOMER_94,2025-01-03 15:23:12.195379,2025-01-03 15:52:12.195379,33.52,77.61,PAYMENT_455
RIDE_456,DRIVER_6,CUSTOMER_188,2025-01-19 00:23:12.195384,2025-01-19 00:55:12.195384,32.43,64.39,PAYMENT_456
RIDE_457,DRIVER_41,CUSTOMER_34,2025-01-03 05:23:12.195388,2025-01-03 07:22:12.195388,8.28,18.24,PAYMENT_457
RIDE_458,DRIVER_28,CUSTOMER_24,2025-01-17 00:23:12.195394,2025-01-17 00:37:12.195394,41.5,116.26,PAYMENT_458
RIDE_459,DRIVER_18,CUSTOMER_76,2025-01-26 11:23:12.195399,2025-01-26 12:43:12.195399,44.71,107.22,PAYMENT_459
RIDE_460,DRIVER_3,CUSTOMER_84,2025-01-22 11:23:12.195404,2025-01-22 13:15:12.195404,31.03,86.6,PAYMENT_460
RIDE_461,DRIVER_1,CUSTOMER_192,2025-01-12 19:23:12.195409,2025-01-12 21:04:12.195409,1.57,2.73,PAYMENT_461
RIDE_462,DRIVER_22,CUSTOMER_107,2025-01-03 18:23:12.195414,2025-01-03 20:07:12.195414,46.78,107.44,PAYMENT_462
RIDE_463,DRIVER_50,CUSTOMER_45,2025-01-12 02:23:12.195418,2025-01-12 03:56:12.195418,25.77,56.03,PAYMENT_463
RIDE_464,DRIVER_9,CUSTOMER_52,2025-01-25 03:23:12.195423,2025-01-25 04:26:12.195423,24.0,65.5,PAYMENT_464
RIDE_465,DRIVER_41,CUSTOMER_34,2025-01-08 21:23:12.195428,2025-01-08 22:01:12.195428,25.3,58.5,PAYMENT_465
RIDE_466,DRIVER_17,CUSTOMER_139,2025-01-05 19:23:12.195433,2025-01-05 20:14:12.195433,9.1,19.85,PAYMENT_466
RIDE_467,DRIVER_11,CUSTOMER_94,2025-01-03 15:23:12.195438,2025-01-03 16:04:12.195438,37.82,100.75,PAYMENT_467
RIDE_468,DRIVER_48,CUSTOMER_136,2025-01-19 15:23:12.195478,2025-01-19 16:26:12.195478,16.71,37.75,PAYMENT_468
RIDE_469,DRIVER_29,CUSTOMER_129,2025-01-03 19:23:12.195484,2025-01-03 21:05:12.195484,17.21,44.75,PAYMENT_469
RIDE_470,DRIVER_36,CUSTOMER_70,2025-01-06 08:23:12.195488,2025-01-06 09:13:12.195488,14.63,41.32,PAYMENT_470
RIDE_471,DRIVER_46,CUSTOMER_43,2025-01-07 05:23:12.195493,2025-01-07 06:07:12.195493,25.84,62.78,PAYMENT_471
RIDE_472,DRIVER_28,CUSTOMER_66,2025-01-26 21:23:12.195498,2025-01-26 23:18:12.195498,27.97,57.23,PAYMENT_472
RIDE_473,DRIVER_36,CUSTOMER_124,2025-01-05 11:23:12.195503,2025-01-05 11:42:12.195503,19.55,47.51,PAYMENT_473
RIDE_474,DRIVER_1,CUSTOMER_76,2025-01-04 19:23:12.195507,2025-01-04 20:46:12.195507,41.04,81.3,PAYMENT_474
RIDE_475,DRIVER_8,CUSTOMER_192,2025-02-01 11:23:12.195511,2025-02-01 12:20:12.195511,4.86,7.75,PAYMENT_475
RIDE_476,DRIVER_5,CUSTOMER_87,2025-01-14 01:23:12.195522,2025-01-14 01:48:12.195522,22.77,67.19,PAYMENT_476
RIDE_477,DRIVER_45,CUSTOMER_30,2025-01-29 10:23:12.195527,2025-01-29 11:37:12.195527,29.08,79.35,PAYMENT_477
RIDE_478,DRIVER_10,CUSTOMER_120,2025-01-23 06:23:12.195532,2025-01-23 07:59:12.195532,5.31,9.48,PAYMENT_478
RIDE_479,DRIVER_35,CUSTOMER_20,2025-01-12 03:23:12.195536,2025-01-12 03:39:12.195536,25.42,64.18,PAYMENT_479
RIDE_480,DRIVER_3,CUSTOMER_37,2025-01-16 05:23:12.195541,2025-01-16 05:55:12.195541,16.49,43.68,PAYMENT_480
RIDE_481,DRIVER_24,CUSTOMER_194,2025-01-04 16:23:12.195546,2025-01-04 17:01:12.195546,49.05,84.92,PAYMENT_481
RIDE_482,DRIVER_38,CUSTOMER_58,2025-01-05 04:23:12.195550,2025-01-05 06:15:12.195550,37.52,72.21,PAYMENT_482
RIDE_483,DRIVER_36,CUSTOMER_174,2025-01-18 12:23:12.195555,2025-01-18 13:39:12.195555,1.87,3.95,PAYMENT_483
RIDE_484,DRIVER_10,CUSTOMER_186,2025-01-26 17:23:12.195560,2025-01-26 17:38:12.195560,20.77,41.19,PAYMENT_484
RIDE_485,DRIVER_28,CUSTOMER_173,2025-01-22 15:23:12.195565,2025-01-22 16:24:12.195565,2.76,4.54,PAYMENT_485
RIDE_486,DRIVER_9,CUSTOMER_102,2025-01-09 06:23:12.195570,2025-01-09 06:41:12.195570,27.91,69.45,PAYMENT_486
RIDE_487,DRIVER_3,CUSTOMER_143,2025-01-12 12:23:12.195574,2025-01-12 13:32:12.195574,41.47,64.93,PAYMENT_487
RIDE_488,DRIVER_20,CUSTOMER_94,2025-01-10 15:23:12.195579,2025-01-10 17:23:12.195579,39.8,115.69,PAYMENT_488
RIDE_489,DRIVER_24,CUSTOMER_24,2025-01-31 21:23:12.195584,2025-01-31 22:09:12.195584,48.2,85.22,PAYMENT_489
RIDE_490,DRIVER_3,CUSTOMER_102,2025-01-22 11:23:12.195589,2025-01-22 13:12:12.195589,32.24,49.87,PAYMENT_490
RIDE_491,DRIVER_23,CUSTOMER_4,2025-01-13 23:23:12.195594,2025-01-14 01:21:12.195594,44.62,74.1,PAYMENT_491
RIDE_492,DRIVER_14,CUSTOMER_68,2025-01-08 14:23:12.195599,2025-01-08 15:12:12.195599,28.55,51.03,PAYMENT_492
RIDE_493,DRIVER_44,CUSTOMER_138,2025-01-27 01:23:12.195603,2025-01-27 02:14:12.195603,33.08,51.2,PAYMENT_493
RIDE_494,DRIVER_16,CUSTOMER_32,2025-01-05 00:23:12.195608,2025-01-05 00:44:12.195608,23.35,57.5,PAYMENT_494
RIDE_495,DRIVER_43,CUSTOMER_117,2025-01-04 08:23:12.195613,2025-01-04 09:43:12.195613,17.7,36.87,PAYMENT_495
RIDE_496,DRIVER_7,CUSTOMER_95,2025-01-06 07:23:12.195618,2025-01-06 08:31:12.195618,41.44,92.61,PAYMENT_496
RIDE_497,DRIVER_23,CUSTOMER_173,2025-01-16 10:23:12.195622,2025-01-16 10:34:12.195622,41.01,99.9,PAYMENT_497
RIDE_498,DRIVER_50,CUSTOMER_192,2025-01-30 08:23:12.195626,2025-01-30 09:20:12.195626,42.37,101.07,PAYMENT_498
RIDE_499,DRIVER_36,CUSTOMER_173,2025-01-11 17:23:12.195631,2025-01-11 17:58:12.195631,17.27,27.18,PAYMENT_499
RIDE_500,DRIVER_27,CUSTOMER_68,2025-01-27 16:23:12.195635,2025-01-27 17:10:12.195635,38.6,70.68,PAYMENT_500
RIDE_501,DRIVER_40,CUSTOMER_150,2025-01-17 10:23:12.195640,2025-01-17 11:45:12.195640,30.4,78.33,PAYMENT_501
RIDE_502,DRIVER_48,CUSTOMER_98,2025-01-03 13:23:12.195645,2025-01-03 15:13:12.195645,36.12,54.89,PAYMENT_502
RIDE_503,DRIVER_10,CUSTOMER_164,2025-02-01 12:23:12.195649,2025-02-01 13:11:12.195649,18.8,54.17,PAYMENT_503
RIDE_504,DRIVER_16,CUSTOMER_96,2025-01-20 13:23:12.195654,2025-01-20 15:07:12.195654,23.17,57.55,PAYMENT_504
RIDE_505,DRIVER_11,CUSTOMER_28,2025-01-18 12:23:12.195659,2025-01-18 13:52:12.195659,5.77,16.69,PAYMENT_505
RIDE_506,DRIVER_12,CUSTOMER_173,2025-01-22 11:23:12.195664,2025-01-22 12:04:12.195664,33.29,91.48,PAYMENT_506
RIDE_507,DRIVER_27,CUSTOMER_60,2025-01-13 21:23:12.195671,2025-01-13 22:32:12.195671,1.11,2.44,PAYMENT_507
RIDE_508,DRIVER_2,CUSTOMER_121,2025-01-14 20:23:12.195675,2025-01-14 21:20:12.195675,18.4,45.23,PAYMENT_508
RIDE_509,DRIVER_12,CUSTOMER_7,2025-01-24 00:23:12.195680,2025-01-24 01:48:12.195680,32.05,65.43,PAYMENT_509
RIDE_510,DRIVER_48,CUSTOMER_159,2025-01-20 22:23:12.195686,2025-01-20 23:36:12.195686,40.2,105.13,PAYMENT_510
RIDE_511,DRIVER_22,CUSTOMER_144,2025-01-25 19:23:12.195691,2025-01-25 21:11:12.195691,27.84,78.94,PAYMENT_511
RIDE_512,DRIVER_27,CUSTOMER_84,2025-01-11 17:23:12.195696,2025-01-11 19:12:12.195696,19.32,52.8,PAYMENT_512
RIDE_513,DRIVER_43,CUSTOMER_157,2025-01-18 11:23:12.195701,2025-01-18 11:58:12.195701,6.21,16.71,PAYMENT_513
RIDE_514,DRIVER_48,CUSTOMER_57,2025-01-27 08:23:12.195705,2025-01-27 10:06:12.195705,44.95,71.36,PAYMENT_514
RIDE_515,DRIVER_16,CUSTOMER_166,2025-01-11 04:23:12.195710,2025-01-11 05:42:12.195710,25.13,60.95,PAYMENT_515
RIDE_516,DRIVER_18,CUSTOMER_17,2025-01-02 22:23:12.195715,2025-01-03 00:10:12.195715,41.27,94.65,PAYMENT_516
RIDE_517,DRIVER_11,CUSTOMER_163,2025-01-08 11:23:12.195720,2025-01-08 13:14:12.195720,37.38,97.24,PAYMENT_517
RIDE_518,DRIVER_45,CUSTOMER_119,2025-01-10 17:23:12.195725,2025-01-10 18:04:12.195725,21.05,57.92,PAYMENT_518
RIDE_519,DRIVER_7,CUSTOMER_180,2025-01-12 11:23:12.195729,2025-01-12 11:52:12.195729,13.46,21.76,PAYMENT_519
RIDE_520,DRIVER_25,CUSTOMER_78,2025-01-21 01:23:12.195734,2025-01-21 01:33:12.195734,10.6,19.33,PAYMENT_520
RIDE_521,DRIVER_3,CUSTOMER_167,2025-01-25 13:23:12.195739,2025-01-25 14:25:12.195739,6.92,15.77,PAYMENT_521
RIDE_522,DRIVER_31,CUSTOMER_105,2025-01-28 05:23:12.195745,2025-01-28 05:36:12.195745,42.76,70.63,PAYMENT_522
RIDE_523,DRIVER_15,CUSTOMER_30,2025-01-28 06:23:12.195750,2025-01-28 07:02:12.195750,11.56,21.35,PAYMENT_523
RIDE_524,DRIVER_13,CUSTOMER_36,2025-01-09 01:23:12.195766,2025-01-09 02:42:12.195766,41.4,86.03,PAYMENT_524
RIDE_525,DRIVER_30,CUSTOMER_12,2025-01-21 07:23:12.195771,2025-01-21 08:17:12.195771,10.34,18.51,PAYMENT_525
RIDE_526,DRIVER_23,CUSTOMER_10,2025-01-10 03:23:12.195780,2025-01-10 04:54:12.195780,17.56,43.64,PAYMENT_526
RIDE_527,DRIVER_20,CUSTOMER_78,2025-01-03 05:23:12.195785,2025-01-03 07:20:12.195785,38.1,89.73,PAYMENT_527
RIDE_528,DRIVER_15,CUSTOMER_127,2025-01-08 03:23:12.195789,2025-01-08 05:01:12.195789,3.28,9.58,PAYMENT_528
RIDE_529,DRIVER_15,CUSTOMER_30,2025-01-06 23:23:12.195794,2025-01-06 23:34:12.195794,32.03,74.87,PAYMENT_529
RIDE_530,DRIVER_2,CUSTOMER_25,2025-01-06 14:23:12.195799,2025-01-06 15:15:12.195799,33.93,79.3,PAYMENT_530
RIDE_531,DRIVER_43,CUSTOMER_61,2025-01-08 13:23:12.195803,2025-01-08 13:33:12.195803,7.04,18.44,PAYMENT_531
RIDE_532,DRIVER_13,CUSTOMER_138,2025-01-11 01:23:12.195808,2025-01-11 03:10:12.195808,44.7,118.43,PAYMENT_532
RIDE_533,DRIVER_26,CUSTOMER_35,2025-01-05 18:23:12.195813,2025-01-05 19:57:12.195813,23.41,55.36,PAYMENT_533
RIDE_534,DRIVER_22,CUSTOMER_100,2025-01-16 06:23:12.195818,2025-01-16 07:21:12.195818,29.88,75.05,PAYMENT_534
RIDE_535,DRIVER_18,CUSTOMER_117,2025-01-15 22:23:12.195822,2025-01-16 00:21:12.195822,25.71,65.66,PAYMENT_535
RIDE_536,DRIVER_5,CUSTOMER_95,2025-01-21 18:23:12.195827,2025-01-21 20:07:12.195827,48.23,103.24,PAYMENT_536
RIDE_537,DRIVER_50,CUSTOMER_172,2025-01-03 02:23:12.195832,2025-01-03 04:06:12.195832,1.21,2.0,PAYMENT_537
RIDE_538,DRIVER_18,CUSTOMER_191,2025-01-29 19:23:12.195837,2025-01-29 20:12:12.195837,37.07,99.67,PAYMENT_538
RIDE_539,DRIVER_23,CUSTOMER_179,2025-01-06 03:23:12.195842,2025-01-06 03:46:12.195842,28.11,65.35,PAYMENT_539
RIDE_540,DRIVER_42,CUSTOMER_139,2025-01-04 04:23:12.195846,2025-01-04 04:59:12.195846,22.21,50.13,PAYMENT_540
RIDE_541,DRIVER_33,CUSTOMER_108,2025-01-26 02:23:12.195851,2025-01-26 03:40:12.195851,29.67,73.77,PAYMENT_541
RIDE_542,DRIVER_26,CUSTOMER_151,2025-01-15 16:23:12.195856,2025-01-15 17:03:12.195856,46.29,106.51,PAYMENT_542
RIDE_543,DRIVER_44,CUSTOMER_191,2025-01-27 10:23:12.195861,2025-01-27 11:26:12.195861,39.27,94.24,PAYMENT_543
RIDE_544,DRIVER_35,CUSTOMER_187,2025-01-05 04:23:12.195865,2025-01-05 05:35:12.195865,45.6,132.25,PAYMENT_544
RIDE_545,DRIVER_22,CUSTOMER_40,2025-01-18 17:23:12.195870,2025-01-18 17:40:12.195870,34.9,99.6,PAYMENT_545
RIDE_546,DRIVER_2,CUSTOMER_107,2025-01-11 14:23:12.195875,2025-01-11 14:51:12.195875,9.51,22.11,PAYMENT_546
RIDE_547,DRIVER_8,CUSTOMER_168,2025-01-10 02:23:12.195880,2025-01-10 04:04:12.195880,40.95,122.66,PAYMENT_547
RIDE_548,DRIVER_17,CUSTOMER_26,2025-01-17 18:23:12.195885,2025-01-17 19:08:12.195885,6.07,16.8,PAYMENT_548
RIDE_549,DRIVER_12,CUSTOMER_126,2025-01-04 04:23:12.195890,2025-01-04 04:44:12.195890,33.22,70.38,PAYMENT_549
RIDE_550,DRIVER_38,CUSTOMER_158,2025-01-18 19:23:12.195893,2025-01-18 19:38:12.195893,30.7,75.21,PAYMENT_550
RIDE_551,DRIVER_17,CUSTOMER_105,2025-01-18 16:23:12.195897,2025-01-18 17:02:12.195897,16.77,45.94,PAYMENT_551
RIDE_552,DRIVER_3,CUSTOMER_72,2025-01-16 07:23:12.195902,2025-01-16 09:21:12.195902,44.19,87.72,PAYMENT_552
RIDE_553,DRIVER_7,CUSTOMER_9,2025-01-18 02:23:12.195907,2025-01-18 03:39:12.195907,21.51,40.03,PAYMENT_553
RIDE_554,DRIVER_39,CUSTOMER_177,2025-01-31 03:23:12.195912,2025-01-31 04:25:12.195912,30.84,71.5,PAYMENT_554
RIDE_555,DRIVER_28,CUSTOMER_95,2025-01-17 23:23:12.195917,2025-01-18 01:02:12.195917,34.93,72.05,PAYMENT_555
RIDE_556,DRIVER_23,CUSTOMER_56,2025-01-07 11:23:12.195922,2025-01-07 12:20:12.195922,13.16,30.6,PAYMENT_556
RIDE_557,DRIVER_47,CUSTOMER_114,2025-01-09 20:23:12.195926,2025-01-09 21:31:12.195926,20.5,53.65,PAYMENT_557
RIDE_558,DRIVER_21,CUSTOMER_114,2025-01-20 12:23:12.195931,2025-01-20 14:08:12.195931,17.8,36.31,PAYMENT_558
RIDE_559,DRIVER_28,CUSTOMER_61,2025-01-06 20:23:12.195936,2025-01-06 20:43:12.195936,15.41,33.57,PAYMENT_559
RIDE_560,DRIVER_39,CUSTOMER_93,2025-01-09 14:23:12.195941,2025-01-09 15:47:12.195941,40.44,118.88,PAYMENT_560
RIDE_561,DRIVER_33,CUSTOMER_26,2025-01-14 18:23:12.195945,2025-01-14 18:45:12.195945,7.77,11.66,PAYMENT_561
RIDE_562,DRIVER_8,CUSTOMER_176,2025-01-31 07:23:12.195950,2025-01-31 08:37:12.195950,30.52,47.37,PAYMENT_562
RIDE_563,DRIVER_25,CUSTOMER_95,2025-01-20 22:23:12.195955,2025-01-20 22:50:12.195955,44.44,85.62,PAYMENT_563
RIDE_564,DRIVER_37,CUSTOMER_140,2025-01-30 03:23:12.195959,2025-01-30 04:54:12.195959,26.1,39.79,PAYMENT_564
